retenu,eur_per_m2,name,city,postcode,zone_abc,developer,source,price_t4_min,price_program_min,price_program_max,price_t4_or_program,area_t4_min,area_program_min,area_program_max,typologies,delivery,fiscal,kitchen_hint,station_name,station_line,walk_m,walk_min,address,lat,lon,geocode_precision,fails,unknown,notes,url,insee,dept,price_t4_max,area_t4_max,delivery_year,delivery_quarter,ok_t4,ok_zone,ok_surface,ok_prix,ok_eur_m2,ok_rer,ok_livraison,ok_ptz
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-101326867,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-102942537,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-103935451,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-105714125,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-105866969,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-107503349,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-12792043,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-27567461,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-37788181,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-38250933,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-41286471,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-43417120,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-46095000,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-47721884,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-52906018,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65350116,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-68916442,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-73908984,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-75253446,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-78466370,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-78832904,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-79104906,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-79397072,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-79436958,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-81719126,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-82482818,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-83782752,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-87276207,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-89014283,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-90589415,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-91843751,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-94329087,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-96276077,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3438,Domaine Des Prunais BRS,Villiers-sur-Marne,94350,A,EIFFAGE IMMOBILIER,explorimmoneuf,265796,221213,390613,265796,77.31,62.29,113.67,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,20 avenue Auguste Rodin,48.834843,2.5491765,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-96833619,94079,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3440,Les Jardins d’Olga,Ivry-sur-Seine,94200,Abis,EXPANSIEL PROMOTION,explorimmoneuf,254900,122200,457900,254900,74.09,30.08,92.81,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,12-16 rue Truillot,48.80967,2.3919516,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-100476393,94041,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3440,Les Jardins d’Olga,Ivry-sur-Seine,94200,Abis,EXPANSIEL PROMOTION,explorimmoneuf,254900,122200,457900,254900,74.09,30.08,92.81,1/2/3/4/5,T4 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,12-16 rue Truillot,48.80967,2.3919516,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-106808211,94041,94,,,2028,4,oui,oui,non,oui,oui,?,oui,oui
non,3440,Les Jardins d’Olga,Ivry-sur-Seine,94200,Abis,EXPANSIEL PROMOTION,explorimmoneuf,254900,122200,457900,254900,74.09,30.08,92.81,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,12-16 rue Truillot,48.80967,2.3919516,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-34586363,94041,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3440,Les Jardins d’Olga,Ivry-sur-Seine,94200,Abis,EXPANSIEL PROMOTION,explorimmoneuf,254900,122200,457900,254900,74.09,30.08,92.81,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,12-16 rue Truillot,48.80967,2.3919516,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-44621430,94041,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3512,PARC HORIZONS,Le Blanc-Mesnil,93150,A,BOUYGUES IMMOBILIER,explorimmoneuf,279575,199571,326171,279575,79.61,35.44,82.62,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 rue Gaston Monmousseau,48.941383,2.4705665,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-107713917,93007,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,3512,PARC HORIZONS,Le Blanc-Mesnil,93150,A,BOUYGUES IMMOBILIER,explorimmoneuf,279575,199571,326171,279575,79.61,35.44,82.62,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 rue Gaston Monmousseau,48.941383,2.4705665,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-48553494,93007,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,3512,PARC HORIZONS,Le Blanc-Mesnil,93150,A,BOUYGUES IMMOBILIER,explorimmoneuf,279575,199571,326171,279575,79.61,35.44,82.62,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 rue Gaston Monmousseau,48.941383,2.4705665,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-49703960,93007,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,3512,PARC HORIZONS,Le Blanc-Mesnil,93150,A,BOUYGUES IMMOBILIER,explorimmoneuf,279575,199571,326171,279575,79.61,35.44,82.62,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 rue Gaston Monmousseau,48.941383,2.4705665,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-76907694,93007,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,3519,LE MILLS,Chessy,77700,A,ARCADE-VYV PROMOTION,explorimmoneuf,269000,218000,330000,269000,76.44,58.34,97.37,3/4/5,T4 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Haddock,48.86049,2.7734175,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-98487739,77111,77,,,2028,4,oui,oui,non,oui,oui,?,oui,oui
non,3578,Une réalisation d'exception à Meaux !,Meaux,77100,A,KAUFMAN & BROAD,explorimmoneuf,285729,229683,285729,285729,79.85,59.55,79.85,2/3/4,T3 2027,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 Rue Paul Louis Courier et rue Chappe,48.95139,2.899776,source,surface/livraison,rer,,https://www.explorimmoneuf.com/programme/detail-106966491,77284,77,,,2027,3,oui,oui,non,oui,oui,?,non,oui
non,3598,Le Hameau de Calyx,Le Plessis-Pâté,91220,A,GROUPE PICHET,explorimmoneuf,295000,198500,368000,295000,82,33.5,98,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Route de Corbeil,48.612034,2.333135,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-297820,91494,91,,,,,oui,oui,oui,oui,oui,?,?,oui
non,3598,Le Hameau de Calyx,Le Plessis-Pâté,91220,A,GROUPE PICHET,explorimmoneuf,295000,198500,368000,295000,82,33.5,98,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Route de Corbeil,48.612034,2.333135,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65017582,91494,91,,,,,oui,oui,oui,oui,oui,?,?,oui
non,3598,Le Hameau de Calyx,Le Plessis-Pâté,91220,A,GROUPE PICHET,explorimmoneuf,295000,198500,368000,295000,82,33.5,98,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Route de Corbeil,48.612034,2.333135,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-81477512,91494,91,,,,,oui,oui,oui,oui,oui,?,?,oui
non,3598,Le Hameau de Calyx,Le Plessis-Pâté,91220,A,GROUPE PICHET,explorimmoneuf,295000,198500,368000,295000,82,33.5,98,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Route de Corbeil,48.612034,2.333135,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-81677044,91494,91,,,,,oui,oui,oui,oui,oui,?,?,oui
non,3598,Le Hameau de Calyx,Le Plessis-Pâté,91220,A,GROUPE PICHET,explorimmoneuf,295000,198500,368000,295000,82,33.5,98,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Route de Corbeil,48.612034,2.333135,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-85725512,91494,91,,,,,oui,oui,oui,oui,oui,?,?,oui
non,3627,BELVEDERE,Arpajon,91290,A,LAMOTTE,explorimmoneuf,285000,183000,328000,285000,78.58,36.71,89.91,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,"5A, Rue Félix Potin",48.598797,2.238279,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-82912474,91021,91,,,,,oui,oui,non,oui,oui,?,?,oui
non,3627,BELVEDERE,Arpajon,91290,A,LAMOTTE,explorimmoneuf,285000,183000,328000,285000,78.58,36.71,89.91,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,"5A, Rue Félix Potin",48.598797,2.238279,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-89875647,91021,91,,,,,oui,oui,non,oui,oui,?,?,oui
non,3659,ORA,Dugny,93440,A,DEMATHIEU BARD IMMOBILIER,explorimmoneuf,274000,160000,370000,274000,74.89,31.65,93.84,1/2/3/4/5,T1 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Avenue du Maréchal de Hautecloque,48.94355,2.4186413,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-84591330,93030,93,,,2028,1,oui,oui,non,oui,oui,?,oui,oui
non,3687,LE QUARTIER DU VERTPUITS,Puiseux-en-France,95380,B1,CREDIT AGRICOLE IMMOBILIER PROMOTION,explorimmoneuf,279000,253200,425000,279000,75.67,56.95,94.77,3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,1 Route de Marly,49.0628,2.4995654,source,zone/surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-100476233,95509,95,,,,,oui,non,non,oui,oui,?,?,oui
non,3693,DOMAINE ANGELIS,Montfermeil,93370,A,GREEN CITY,explorimmoneuf,289900,161900,314900,289900,78.5,33.7,89.2,1/2/3/4,T3 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Allée Notre Dame des Anges,48.899834,2.556781,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-104992019,93047,93,,,2028,3,oui,oui,non,oui,oui,?,oui,oui
non,3693,DOMAINE ANGELIS,Montfermeil,93370,A,GREEN CITY,explorimmoneuf,289900,161900,314900,289900,78.5,33.7,89.2,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Allée Notre Dame des Anges,48.899834,2.556781,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65044198,93047,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,3703,VILLAS GASSICOURT - MAISONS,Mantes-la-Jolie,78200,A,NEXITY,explorimmoneuf,295000,295000,303000,295000,79.67,79.67,80.18,4,T1 2029,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,0029   RUE PIERRE CURIE,48.998386,1.6982007,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-105365251,78361,78,,,2029,1,oui,oui,non,oui,oui,?,oui,oui
non,3726,Villa des Pins,Orly,94310,A,EXPANSIEL PROMOTION,explorimmoneuf,287900,194900,298200,287900,77.27,40.77,77.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Avenue Marcel Cachin / Rue Fernand Pelloutier,48.747322,2.4113424,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-56624852,94054,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3726,Villa des Pins,Orly,94310,A,EXPANSIEL PROMOTION,explorimmoneuf,287900,194900,298200,287900,77.27,40.77,77.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Avenue Marcel Cachin / Rue Fernand Pelloutier,48.747322,2.4113424,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-61501102,94054,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3726,Villa des Pins,Orly,94310,A,EXPANSIEL PROMOTION,explorimmoneuf,287900,194900,298200,287900,77.27,40.77,77.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Avenue Marcel Cachin / Rue Fernand Pelloutier,48.747322,2.4113424,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-87101681,94054,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3730,Résidence Vasco de Gama,Choisy-le-Roi,94600,A,EXPANSIEL PROMOTION,explorimmoneuf,276900,193200,309800,276900,74.24,41.46,78.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Angle rue Vasco de Gama et rue Marco Polo,48.752045,2.4150658,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-101179269,94022,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3730,Résidence Vasco de Gama,Choisy-le-Roi,94600,A,EXPANSIEL PROMOTION,explorimmoneuf,276900,193200,309800,276900,74.24,41.46,78.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Angle rue Vasco de Gama et rue Marco Polo,48.752045,2.4150658,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-106237591,94022,94,,,,,oui,oui,non,oui,oui,?,?,oui
non,3730,Résidence Vasco de Gama,Choisy-le-Roi,94600,A,EXPANSIEL PROMOTION,explorimmoneuf,276900,193200,309800,276900,74.24,41.46,78.9,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Angle rue Vasco de Gama et rue Marco Polo,48.752045,2.4150658,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65088190,94022,94,,,,,oui,oui,non,oui,oui,?,?,oui
